TimeStamp,GantryFrom,GantryTo,VehicleType,Speed,Volume
2025/1/1 18:45,03F2129S,03F2152S,42,79,4
2025/1/1 18:45,03F2152S,03F2194S,42,77,6
2025/1/1 18:50,03F2078N,03F2066N,41,79,4
2025/1/1 18:50,03F2078N,03F2066N,5,0,1
2025/1/1 18:50,03F2079S,03F2100S,41,79,1
2025/1/1 18:50,03F2153N,03F2125N,5,75,1
2025/1/1 18:55,03F2100N,03F2078N,5,79,3
2025/1/1 18:55,03F2066S,03F2079S,41,79,1
2025/1/1 18:55,03F2066S,03F2079S,42,72,3
2025/1/1 18:55,03F2100S,03F2129S,41,75,3
2025/1/1 18:55,03F2100S,03F2129S,42,75,1
2025/1/1 18:55,03F2100S,03F2129S,5,75,1
2025/1/1 18:55,03F2129S,03F2152S,42,75,3
2025/1/1 19:00,03F2079S,03F2100S,42,79,3
2025/1/1 19:05,03F2078N,03F2066N,42,75,1
2025/1/1 19:05,03F2100N,03F2078N,41,79,1
2025/1/1 19:05,03F2100N,03F2078N,42,79,1
2025/1/1 19:05,03F2100N,03F2078N,5,79,3
2025/1/1 19:10,03F2066S,03F2079S,5,79,1
2025/1/1 19:15,03F2078N,03F2066N,42,75,3
2025/1/1 19:15,03F2100N,03F2078N,5,75,3
2025/1/1 19:15,03F2125N,03F2100N,5,79,1
2025/1/1 19:15,03F2129S,03F2152S,5,72,2
2025/1/1 19:15,03F2152S,03F2194S,5,79,1
2025/1/1 19:20,03F2078N,03F2066N,5,0,1
2025/1/1 19:20,03F2066S,03F2079S,41,79,1
2025/1/1 19:25,03F2078N,03F2066N,41,79,1
2025/1/1 19:25,03F2100N,03F2078N,41,79,1
2025/1/1 19:25,03F2100N,03F2078N,5,79,1
2025/1/1 19:25,03F2153N,03F2125N,41,77,2
2025/1/1 19:25,03F2194N,03F2153N,42,75,7
2025/1/1 19:30,03F2078N,03F2066N,42,79,3
2025/1/1 19:30,03F2078N,03F2066N,5,72,1
2025/1/1 19:30,03F2100N,03F2078N,41,79,1
2025/1/1 19:30,03F2100N,03F2078N,5,72,1
2025/1/1 19:30,03F2125N,03F2100N,42,79,2
2025/1/1 19:30,03F2153N,03F2125N,42,72,3
2025/1/1 19:35,03F2078N,03F2066N,42,73,4
2025/1/1 19:35,03F2100N,03F2078N,42,79,3
2025/1/1 19:35,03F2100S,03F2129S,42,75,1
2025/1/1 19:35,03F2129S,03F2152S,42,75,1
2025/1/1 19:40,03F2078N,03F2066N,5,46,2
2025/1/1 19:40,03F2066S,03F2079S,42,77,4
2025/1/1 19:40,03F2079S,03F2100S,42,75,3
2025/1/1 19:40,03F2100S,03F2129S,42,79,1
2025/1/1 19:45,03F2078N,03F2066N,5,45,2
2025/1/1 19:55,03F2078N,03F2066N,5,43,4
2025/1/1 19:55,03F2079S,03F2100S,42,79,3
2025/1/1 20:00,03F2078N,03F2066N,42,79,2
2025/1/1 20:05,03F2078N,03F2066N,5,75,2
2025/1/1 20:05,03F2100N,03F2078N,5,79,1
2025/1/1 20:05,03F2066S,03F2079S,5,72,1
2025/1/1 20:05,03F2125N,03F2100N,42,77,2
2025/1/1 20:05,03F2194N,03F2153N,5,72,1
2025/1/1 20:10,03F2079S,03F2100S,5,75,1
2025/1/1 20:10,03F2100S,03F2129S,5,72,1
2025/1/1 20:15,03F2078N,03F2066N,41,75,2
2025/1/1 20:15,03F2100N,03F2078N,41,79,2
2025/1/1 20:20,03F2153N,03F2125N,5,75,1
2025/1/1 20:20,03F2194N,03F2153N,5,75,3
2025/1/1 20:20,03F2152S,03F2194S,5,48,2
2025/1/1 20:25,03F2078N,03F2066N,5,79,4
2025/1/1 20:25,03F2100N,03F2078N,5,75,4
2025/1/1 20:25,03F2153N,03F2125N,5,73,2
2025/1/1 20:25,03F2129S,03F2152S,42,77,2
2025/1/1 20:30,03F2100N,03F2078N,42,79,3
2025/1/1 20:30,03F2066S,03F2079S,5,72,1
2025/1/1 20:30,03F2100S,03F2129S,5,68,1
2025/1/1 20:35,03F2066S,03F2079S,5,72,1
2025/1/1 20:35,03F2079S,03F2100S,5,75,1
2025/1/1 20:40,03F2078N,03F2066N,5,75,1
2025/1/1 20:40,03F2100N,03F2078N,5,72,1
2025/1/1 20:40,03F2066S,03F2079S,42,75,3
2025/1/1 20:40,03F2079S,03F2100S,42,79,4
2025/1/1 20:45,03F2066S,03F2079S,5,73,2
2025/1/1 20:45,03F2153N,03F2125N,5,79,3
2025/1/1 20:45,03F2100S,03F2129S,42,75,2
2025/1/1 20:45,03F2129S,03F2152S,42,75,2
2025/1/1 20:45,03F2194N,03F2153N,5,77,2
2025/1/1 20:50,03F2100N,03F2078N,5,79,3
2025/1/1 20:50,03F2129S,03F2152S,42,75,1
2025/1/1 20:50,03F2152S,03F2194S,42,75,2
2025/1/1 21:00,03F2066S,03F2079S,42,77,2
2025/1/1 21:00,03F2079S,03F2100S,42,75,2
2025/1/1 21:00,03F2153N,03F2125N,42,79,1
2025/1/1 21:00,03F2100S,03F2129S,41,72,1
2025/1/1 21:00,03F2129S,03F2152S,41,75,1
2025/1/1 21:05,03F2078N,03F2066N,41,79,1
2025/1/1 21:05,03F2066S,03F2079S,42,79,3
2025/1/1 21:10,03F2100S,03F2129S,42,75,2
2025/1/1 21:10,03F2129S,03F2152S,42,79,3
2025/1/1 21:20,03F2066S,03F2079S,5,79,1
2025/1/1 21:25,03F2078N,03F2066N,42,75,3
2025/1/1 21:25,03F2066S,03F2079S,42,64,2
2025/1/1 21:25,03F2079S,03F2100S,42,77,2
2025/1/1 21:25,03F2079S,03F2100S,5,72,1
2025/1/1 21:25,03F2100S,03F2129S,5,75,2
2025/1/1 21:25,03F2129S,03F2152S,5,79,1
2025/1/1 21:25,03F2194N,03F2153N,42,79,3
2025/1/1 21:30,03F2100N,03F2078N,42,79,1
2025/1/1 21:30,03F2066S,03F2079S,42,75,3
2025/1/1 21:30,03F2125N,03F2100N,5,7,1
2025/1/1 21:30,03F2079S,03F2100S,42,79,3
2025/1/1 21:30,03F2100S,03F2129S,42,79,3
2025/1/1 21:30,03F2129S,03F2152S,5,72,1
2025/1/1 21:30,03F2152S,03F2194S,5,75,2
2025/1/1 21:35,03F2079S,03F2100S,42,64,1
2025/1/1 21:35,03F2100S,03F2129S,42,75,2
2025/1/1 21:35,03F2194N,03F2153N,5,75,1
2025/1/1 21:35,03F2152S,03F2194S,5,79,1
2025/1/1 21:40,03F2125N,03F2100N,5,79,1
2025/1/1 21:40,03F2153N,03F2125N,5,75,1
2025/1/1 21:45,03F2078N,03F2066N,5,75,1
2025/1/1 21:45,03F2100N,03F2078N,5,75,1
2025/1/1 21:55,03F2153N,03F2125N,5,79,1
2025/1/1 21:55,03F2100S,03F2129S,42,52,2
2025/1/1 21:55,03F2194N,03F2153N,5,79,1
2025/1/1 22:00,03F2153N,03F2125N,5,75,1
2025/1/1 22:00,03F2100S,03F2129S,42,75,1
2025/1/1 22:00,03F2194N,03F2153N,5,79,2
2025/1/1 22:10,03F2100N,03F2078N,42,79,1
2025/1/1 22:10,03F2066S,03F2079S,41,75,1
2025/1/1 22:10,03F2079S,03F2100S,41,75,1
2025/1/1 22:15,03F2078N,03F2066N,5,68,2
2025/1/1 22:20,03F2100N,03F2078N,42,79,1
2025/1/1 22:20,03F2066S,03F2079S,42,72,1
2025/1/1 22:45,03F2066S,03F2079S,5,79,1
2025/1/1 22:50,03F2066S,03F2079S,5,75,1
2025/1/1 22:55,03F2125N,03F2100N,5,77,2
2025/1/1 22:55,03F2153N,03F2125N,5,73,2
2025/1/1 22:55,03F2194N,03F2153N,5,72,1
2025/1/1 23:00,03F2078N,03F2066N,5,73,2
2025/1/1 23:00,03F2100N,03F2078N,5,72,1
2025/1/1 23:10,03F2078N,03F2066N,42,75,1
2025/1/1 23:10,03F2100N,03F2078N,42,75,1
2025/1/1 23:20,03F2100N,03F2078N,42,79,1
2025/1/1 23:20,03F2066S,03F2079S,5,79,1
2025/1/1 23:25,03F2100N,03F2078N,41,79,1
2025/1/1 23:30,03F2100N,03F2078N,42,68,1
2025/1/1 23:30,03F2079S,03F2100S,42,75,1
2025/1/1 23:35,03F2066S,03F2079S,42,72,1
2025/1/1 23:35,03F2153N,03F2125N,5,79,1
2025/1/1 23:40,03F2066S,03F2079S,42,79,1
2025/1/1 23:45,03F2100N,03F2078N,42,79,3
2025/1/1 23:50,03F2079S,03F2100S,42,75,1
2025/1/2 00:00,03F2125N,03F2100N,5,72,1
2025/1/2 00:05,03F2100N,03F2078N,5,57,2
2025/1/2 00:10,03F2078N,03F2066N,5,72,1
2025/1/2 00:10,03F2153N,03F2125N,32,75,5
2025/1/2 00:15,03F2100N,03F2078N,5,77,2
2025/1/2 00:15,03F2194N,03F2153N,42,79,2
2025/1/2 00:20,03F2066S,03F2079S,5,79,1
2025/1/2 00:30,03F2079S,03F2100S,42,75,1
2025/1/2 00:35,03F2066S,03F2079S,42,73,2
2025/1/2 00:35,03F2153N,03F2125N,42,75,4
2025/1/2 00:40,03F2079S,03F2100S,42,72,1
2025/1/2 00:40,03F2100S,03F2129S,42,79,1
2025/1/2 00:45,03F2194N,03F2153N,42,73,2
2025/1/2 00:50,03F2152S,03F2194S,42,3,1
2025/1/2 01:10,03F2100N,03F2078N,5,79,1
2025/1/2 01:10,03F2079S,03F2100S,32,79,2
2025/1/2 01:15,03F2100S,03F2129S,32,72,2
2025/1/2 01:20,03F2066S,03F2079S,5,7,1
2025/1/2 01:20,03F2153N,03F2125N,42,75,1
2025/1/2 01:20,03F2194N,03F2153N,42,79,1
2025/1/2 01:25,03F2078N,03F2066N,42,75,1
2025/1/2 01:25,03F2100N,03F2078N,42,72,1
2025/1/2 01:25,03F2125N,03F2100N,42,79,1
2025/1/2 01:25,03F2152S,03F2194S,42,75,3
2025/1/2 01:30,03F2194N,03F2153N,5,50,2
2025/1/2 01:35,03F2066S,03F2079S,5,45,2
2025/1/2 01:35,03F2125N,03F2100N,5,79,1
2025/1/2 01:35,03F2079S,03F2100S,32,73,2
2025/1/2 01:35,03F2153N,03F2125N,5,72,1
2025/1/2 01:40,03F2078N,03F2066N,5,75,1
2025/1/2 01:40,03F2100N,03F2078N,5,72,1
2025/1/2 01:40,03F2129S,03F2152S,32,79,2
2025/1/2 01:45,03F2066S,03F2079S,5,75,2
2025/1/2 01:45,03F2194N,03F2153N,42,77,2
2025/1/2 01:50,03F2079S,03F2100S,5,79,3
2025/1/2 01:55,03F2100N,03F2078N,42,79,2
2025/1/2 01:55,03F2100N,03F2078N,5,61,1
2025/1/2 01:55,03F2125N,03F2100N,5,75,1
2025/1/2 01:55,03F2079S,03F2100S,42,79,1
2025/1/2 01:55,03F2100S,03F2129S,5,77,2
2025/1/2 01:55,03F2129S,03F2152S,5,79,2
2025/1/2 02:00,03F2078N,03F2066N,5,64,1
2025/1/2 02:00,03F2100S,03F2129S,42,79,1
2025/1/2 02:00,03F2194N,03F2153N,42,75,3
2025/1/2 02:00,03F2152S,03F2194S,5,79,1
2025/1/2 02:05,03F2194N,03F2153N,5,21,1
2025/1/2 02:10,03F2066S,03F2079S,5,79,1
2025/1/2 02:10,03F2125N,03F2100N,42,79,3
2025/1/2 02:20,03F2152S,03F2194S,42,75,1
2025/1/2 02:25,03F2100N,03F2078N,32,77,2
2025/1/2 02:35,03F2153N,03F2125N,5,75,1
2025/1/2 02:40,03F2100N,03F2078N,5,79,1
2025/1/2 02:45,03F2066S,03F2079S,5,72,1
2025/1/2 02:45,03F2125N,03F2100N,42,23,2
2025/1/2 02:45,03F2079S,03F2100S,32,39,1
2025/1/2 02:45,03F2100S,03F2129S,5,79,1
2025/1/2 02:50,03F2078N,03F2066N,42,75,1
2025/1/2 02:50,03F2078N,03F2066N,5,77,2
2025/1/2 02:50,03F2100N,03F2078N,42,70,2
2025/1/2 02:50,03F2100N,03F2078N,5,77,2
2025/1/2 02:50,03F2066S,03F2079S,42,48,2
2025/1/2 02:50,03F2079S,03F2100S,5,72,1
2025/1/2 02:50,03F2152S,03F2194S,5,79,1
2025/1/2 02:55,03F2100S,03F2129S,42,75,1
2025/1/2 02:55,03F2129S,03F2152S,42,79,1
2025/1/2 02:55,03F2194N,03F2153N,32,14,1
2025/1/2 03:05,03F2079S,03F2100S,42,79,1
2025/1/2 03:10,03F2100S,03F2129S,42,39,2
2025/1/2 03:15,03F2066S,03F2079S,5,77,2
2025/1/2 03:15,03F2194N,03F2153N,42,79,5
2025/1/2 03:20,03F2153N,03F2125N,42,79,3
2025/1/2 03:20,03F2129S,03F2152S,5,75,1
2025/1/2 03:25,03F2100N,03F2078N,42,64,1
2025/1/2 03:25,03F2125N,03F2100N,32,79,1
2025/1/2 03:25,03F2153N,03F2125N,32,79,1
2025/1/2 03:25,03F2152S,03F2194S,5,75,1
2025/1/2 03:30,03F2078N,03F2066N,42,73,2
2025/1/2 03:30,03F2079S,03F2100S,32,77,2
2025/1/2 03:30,03F2152S,03F2194S,42,63,2
2025/1/2 03:35,03F2078N,03F2066N,42,79,3
2025/1/2 03:40,03F2078N,03F2066N,42,0,1
2025/1/2 03:40,03F2153N,03F2125N,42,72,1
2025/1/2 03:40,03F2129S,03F2152S,42,79,1
2025/1/2 03:45,03F2100N,03F2078N,42,75,1
2025/1/2 03:45,03F2125N,03F2100N,42,68,1
2025/1/2 03:45,03F2100S,03F2129S,32,46,2
2025/1/2 03:45,03F2194N,03F2153N,5,79,3
2025/1/2 03:50,03F2100N,03F2078N,42,68,1
2025/1/2 03:50,03F2066S,03F2079S,42,77,2
2025/1/2 04:05,03F2078N,03F2066N,5,75,1
2025/1/2 04:05,03F2066S,03F2079S,42,75,2
2025/1/2 04:05,03F2152S,03F2194S,5,79,2
2025/1/2 04:10,03F2066S,03F2079S,42,68,2
2025/1/2 04:10,03F2079S,03F2100S,42,72,2
2025/1/2 04:10,03F2153N,03F2125N,32,75,3
2025/1/2 04:10,03F2129S,03F2152S,42,77,2
2025/1/2 04:15,03F2066S,03F2079S,5,75,4
2025/1/2 04:15,03F2079S,03F2100S,5,79,4
2025/1/2 04:15,03F2100S,03F2129S,5,79,5
2025/1/2 04:20,03F2078N,03F2066N,5,75,3
2025/1/2 04:20,03F2100S,03F2129S,5,79,3
2025/1/2 04:20,03F2129S,03F2152S,5,79,5
2025/1/2 04:25,03F2066S,03F2079S,32,75,4
2025/1/2 04:25,03F2079S,03F2100S,32,75,3
2025/1/2 04:25,03F2152S,03F2194S,5,73,2
2025/1/2 04:30,03F2100S,03F2129S,5,79,2
2025/1/2 04:35,03F2125N,03F2100N,42,68,1
2025/1/2 04:35,03F2079S,03F2100S,32,77,2
2025/1/2 04:35,03F2152S,03F2194S,5,79,2
2025/1/2 04:40,03F2078N,03F2066N,5,79,1
2025/1/2 04:40,03F2100N,03F2078N,5,79,3
2025/1/2 04:50,03F2153N,03F2125N,5,79,1
2025/1/2 04:55,03F2100N,03F2078N,5,75,1
2025/1/2 04:55,03F2066S,03F2079S,32,79,3
2025/1/2 04:55,03F2066S,03F2079S,42,79,3
2025/1/2 04:55,03F2079S,03F2100S,41,79,1
2025/1/2 04:55,03F2100S,03F2129S,41,79,1
2025/1/2 04:55,03F2194N,03F2153N,5,72,1
2025/1/2 05:00,03F2078N,03F2066N,5,75,3
2025/1/2 05:00,03F2066S,03F2079S,5,77,2
2025/1/2 05:05,03F2125N,03F2100N,42,79,5
2025/1/2 05:05,03F2100S,03F2129S,5,75,1
2025/1/2 05:05,03F2129S,03F2152S,5,79,4
2025/1/2 05:10,03F2125N,03F2100N,5,79,1
2025/1/2 05:10,03F2153N,03F2125N,5,75,1
2025/1/2 05:15,03F2078N,03F2066N,5,75,4
2025/1/2 05:15,03F2100N,03F2078N,5,79,2
2025/1/2 05:15,03F2066S,03F2079S,5,77,4
2025/1/2 05:20,03F2100N,03F2078N,5,75,2
2025/1/2 05:25,03F2100N,03F2078N,41,79,2
2025/1/2 05:25,03F2066S,03F2079S,42,70,2
2025/1/2 05:25,03F2079S,03F2100S,42,72,3
2025/1/2 05:25,03F2100S,03F2129S,42,79,1
2025/1/2 05:30,03F2100S,03F2129S,42,77,2
2025/1/2 05:35,03F2078N,03F2066N,5,73,8
2025/1/2 05:35,03F2100N,03F2078N,5,75,5
2025/1/2 05:35,03F2153N,03F2125N,41,75,1
2025/1/2 05:40,03F2100S,03F2129S,42,75,3
2025/1/2 05:45,03F2066S,03F2079S,42,79,1
2025/1/2 05:50,03F2129S,03F2152S,41,79,3
2025/1/2 05:55,03F2066S,03F2079S,42,79,3
2025/1/2 06:00,03F2078N,03F2066N,41,79,1
2025/1/2 06:00,03F2066S,03F2079S,41,79,1
2025/1/2 06:00,03F2066S,03F2079S,5,73,4
2025/1/2 06:00,03F2079S,03F2100S,41,72,1
2025/1/2 06:00,03F2079S,03F2100S,5,75,5
2025/1/2 06:00,03F2153N,03F2125N,5,72,3
2025/1/2 06:00,03F2194N,03F2153N,5,75,3
2025/1/2 06:05,03F2078N,03F2066N,5,75,6
2025/1/2 06:05,03F2100N,03F2078N,41,79,5
2025/1/2 06:05,03F2100N,03F2078N,5,68,3
2025/1/2 06:05,03F2153N,03F2125N,41,72,3
2025/1/2 06:05,03F2194N,03F2153N,41,72,1
2025/1/2 06:10,03F2078N,03F2066N,41,75,3
2025/1/2 06:10,03F2100N,03F2078N,41,75,1
2025/1/2 06:10,03F2079S,03F2100S,41,79,1
2025/1/2 06:15,03F2100S,03F2129S,41,75,1
2025/1/2 06:20,03F2066S,03F2079S,41,72,1
2025/1/2 06:20,03F2066S,03F2079S,5,79,8
2025/1/2 06:20,03F2125N,03F2100N,41,77,2
2025/1/2 06:25,03F2066S,03F2079S,42,79,5
2025/1/2 06:25,03F2153N,03F2125N,41,79,1
2025/1/2 06:30,03F2100N,03F2078N,42,77,4
2025/1/2 06:35,03F2066S,03F2079S,41,79,2
2025/1/2 06:40,03F2066S,03F2079S,41,79,1
2025/1/2 06:40,03F2100S,03F2129S,41,68,1
2025/1/2 06:45,03F2066S,03F2079S,42,75,3
2025/1/2 06:45,03F2079S,03F2100S,42,79,5
2025/1/2 06:45,03F2100S,03F2129S,41,77,4
2025/1/2 06:45,03F2129S,03F2152S,41,72,1
2025/1/2 06:50,03F2078N,03F2066N,5,79,13
2025/1/2 06:50,03F2079S,03F2100S,5,79,5
2025/1/2 06:55,03F2066S,03F2079S,41,48,2
2025/1/2 06:55,03F2153N,03F2125N,41,72,1
2025/1/2 07:00,03F2153N,03F2125N,42,79,14
2025/1/2 07:00,03F2100S,03F2129S,5,77,6
2025/1/2 07:00,03F2194N,03F2153N,41,75,1
2025/1/2 07:05,03F2125N,03F2100N,42,79,7
2025/1/2 07:05,03F2079S,03F2100S,5,75,5
2025/1/2 07:10,03F2066S,03F2079S,42,79,9
2025/1/2 07:10,03F2153N,03F2125N,42,79,5
2025/1/2 07:10,03F2129S,03F2152S,5,79,5
2025/1/2 07:15,03F2100S,03F2129S,42,79,8
2025/1/2 07:20,03F2078N,03F2066N,41,79,3
2025/1/2 07:20,03F2100N,03F2078N,42,79,15
2025/1/2 07:25,03F2100N,03F2078N,5,79,8
2025/1/2 07:25,03F2079S,03F2100S,5,77,4
2025/1/2 07:25,03F2100S,03F2129S,42,79,8
2025/1/2 07:25,03F2194N,03F2153N,41,55,2
2025/1/2 07:30,03F2078N,03F2066N,5,79,5
2025/1/2 07:35,03F2078N,03F2066N,42,79,14
2025/1/2 07:35,03F2100N,03F2078N,5,79,17
2025/1/2 07:40,03F2100N,03F2078N,42,79,13
2025/1/2 07:40,03F2066S,03F2079S,42,79,9
2025/1/2 07:40,03F2125N,03F2100N,41,72,1
2025/1/2 07:45,03F2100N,03F2078N,42,75,9
2025/1/2 07:50,03F2100N,03F2078N,42,79,16
2025/1/2 07:55,03F2153N,03F2125N,41,79,1
2025/1/2 08:00,03F2078N,03F2066N,42,75,11
2025/1/2 08:00,03F2100N,03F2078N,42,72,7
2025/1/2 08:10,03F2078N,03F2066N,42,79,18
2025/1/2 08:10,03F2066S,03F2079S,41,75,3
2025/1/2 08:10,03F2066S,03F2079S,5,79,10
2025/1/2 08:10,03F2079S,03F2100S,41,77,2
2025/1/2 08:10,03F2079S,03F2100S,5,79,9
2025/1/2 08:20,03F2125N,03F2100N,41,79,1
2025/1/2 08:20,03F2153N,03F2125N,41,79,1
2025/1/2 08:25,03F2078N,03F2066N,42,79,19
2025/1/2 08:25,03F2066S,03F2079S,41,79,8
2025/1/2 08:25,03F2079S,03F2100S,42,79,18
2025/1/2 08:30,03F2078N,03F2066N,42,79,23
2025/1/2 08:30,03F2066S,03F2079S,5,77,4
2025/1/2 08:30,03F2079S,03F2100S,41,79,11
2025/1/2 08:30,03F2079S,03F2100S,42,79,27
2025/1/2 08:35,03F2078N,03F2066N,41,79,1
2025/1/2 08:35,03F2100N,03F2078N,41,72,1
2025/1/2 08:35,03F2125N,03F2100N,41,79,1
2025/1/2 08:35,03F2100S,03F2129S,41,79,8
2025/1/2 08:35,03F2100S,03F2129S,42,79,16
2025/1/2 08:45,03F2100N,03F2078N,42,79,16
2025/1/2 08:50,03F2079S,03F2100S,42,79,14
2025/1/2 08:50,03F2100S,03F2129S,42,79,16
2025/1/2 08:55,03F2066S,03F2079S,42,79,24
2025/1/2 08:55,03F2066S,03F2079S,5,79,8
2025/1/2 08:55,03F2100S,03F2129S,41,75,3
2025/1/2 09:00,03F2100N,03F2078N,41,79,1
2025/1/2 09:00,03F2125N,03F2100N,41,79,1
2025/1/2 09:00,03F2079S,03F2100S,42,79,18
2025/1/2 09:00,03F2100S,03F2129S,42,77,16
2025/1/2 09:00,03F2100S,03F2129S,5,79,8
2025/1/2 09:05,03F2066S,03F2079S,5,79,15
2025/1/2 09:10,03F2100S,03F2129S,42,79,16
2025/1/2 09:15,03F2100N,03F2078N,42,79,21
2025/1/2 09:15,03F2066S,03F2079S,5,79,11
2025/1/2 09:25,03F2100S,03F2129S,42,77,12
2025/1/2 09:30,03F2100S,03F2129S,42,77,8
2025/1/2 09:30,03F2194N,03F2153N,5,79,6
2025/1/2 09:35,03F2066S,03F2079S,5,79,8
2025/1/2 09:35,03F2079S,03F2100S,5,79,8
2025/1/2 09:35,03F2100S,03F2129S,5,79,8
2025/1/2 09:45,03F2066S,03F2079S,5,79,10
2025/1/2 10:00,03F2100S,03F2129S,42,79,9
2025/1/2 10:05,03F2079S,03F2100S,42,79,20
2025/1/2 10:10,03F2078N,03F2066N,5,79,11
2025/1/2 10:10,03F2100N,03F2078N,5,79,7
2025/1/2 10:25,03F2100N,03F2078N,5,79,14
2025/1/2 10:25,03F2079S,03F2100S,5,70,8
2025/1/2 10:35,03F2079S,03F2100S,42,79,19
2025/1/2 10:35,03F2100S,03F2129S,42,77,12
2025/1/2 10:40,03F2194N,03F2153N,41,79,1
2025/1/2 10:50,03F2100N,03F2078N,42,79,27
2025/1/2 11:00,03F2100N,03F2078N,41,72,1
2025/1/2 11:10,03F2100N,03F2078N,5,79,8
2025/1/2 11:20,03F2100S,03F2129S,42,79,12
2025/1/2 11:25,03F2066S,03F2079S,41,79,1
2025/1/2 11:45,03F2100S,03F2129S,42,79,8
2025/1/2 11:55,03F2100N,03F2078N,42,79,15
2025/1/2 12:10,03F2078N,03F2066N,5,79,12
2025/1/2 12:10,03F2100N,03F2078N,5,79,5
2025/1/2 12:20,03F2079S,03F2100S,42,79,7
2025/1/2 12:30,03F2078N,03F2066N,5,79,9
2025/1/2 12:30,03F2079S,03F2100S,41,75,2
2025/1/2 12:45,03F2066S,03F2079S,41,72,1
2025/1/2 12:45,03F2079S,03F2100S,41,79,2
2025/1/2 13:00,03F2079S,03F2100S,42,79,9
2025/1/2 13:20,03F2066S,03F2079S,41,79,1
2025/1/2 13:25,03F2125N,03F2100N,41,0,1
2025/1/2 13:30,03F2066S,03F2079S,5,77,2
2025/1/2 13:45,03F2100S,03F2129S,42,79,10
2025/1/2 14:10,03F2100N,03F2078N,41,75,1
2025/1/2 14:15,03F2079S,03F2100S,42,77,22
2025/1/2 14:15,03F2153N,03F2125N,5,77,12
2025/1/2 14:20,03F2100N,03F2078N,5,79,11
2025/1/2 14:20,03F2066S,03F2079S,42,79,21
2025/1/2 14:30,03F2066S,03F2079S,5,79,13
2025/1/2 14:35,03F2153N,03F2125N,5,79,5
2025/1/2 14:40,03F2100N,03F2078N,42,79,21
2025/1/2 14:40,03F2100N,03F2078N,5,79,9
2025/1/2 14:45,03F2100S,03F2129S,42,79,9
2025/1/2 14:55,03F2079S,03F2100S,41,75,1
2025/1/2 14:55,03F2100S,03F2129S,41,77,2
2025/1/2 15:00,03F2078N,03F2066N,5,79,5
2025/1/2 15:05,03F2100N,03F2078N,42,79,22
2025/1/2 15:10,03F2078N,03F2066N,41,75,3
2025/1/2 15:20,03F2152S,03F2194S,5,79,5
2025/1/2 15:30,03F2100N,03F2078N,42,79,23
2025/1/2 15:30,03F2153N,03F2125N,5,77,10
2025/1/2 15:35,03F2066S,03F2079S,42,79,18
2025/1/2 15:35,03F2066S,03F2079S,5,79,20
2025/1/2 15:35,03F2129S,03F2152S,41,79,2
2025/1/2 15:55,03F2100N,03F2078N,5,75,11
2025/1/2 16:05,03F2129S,03F2152S,41,41,2
2025/1/2 16:15,03F2153N,03F2125N,42,79,6
2025/1/2 16:15,03F2152S,03F2194S,5,75,3
2025/1/2 16:20,03F2066S,03F2079S,41,79,3
2025/1/2 16:25,03F2066S,03F2079S,5,79,15
2025/1/2 16:30,03F2078N,03F2066N,41,79,3
2025/1/2 16:30,03F2066S,03F2079S,41,79,1
2025/1/2 16:35,03F2129S,03F2152S,41,79,1
2025/1/2 16:40,03F2100N,03F2078N,5,79,2
2025/1/2 16:40,03F2066S,03F2079S,5,79,11
2025/1/2 16:45,03F2079S,03F2100S,41,79,1
2025/1/2 16:55,03F2100N,03F2078N,42,77,8
2025/1/2 16:55,03F2100N,03F2078N,5,79,9
2025/1/2 17:00,03F2078N,03F2066N,5,79,11
2025/1/2 17:00,03F2100N,03F2078N,41,79,3
2025/1/2 17:00,03F2100N,03F2078N,5,79,10
2025/1/2 17:05,03F2066S,03F2079S,5,79,6
2025/1/2 17:10,03F2100N,03F2078N,5,79,2
2025/1/2 17:10,03F2079S,03F2100S,5,79,3
2025/1/2 17:10,03F2153N,03F2125N,5,79,1
2025/1/2 17:15,03F2078N,03F2066N,41,41,2
2025/1/2 17:15,03F2078N,03F2066N,5,79,4
2025/1/2 17:15,03F2079S,03F2100S,42,75,15
2025/1/2 17:15,03F2153N,03F2125N,41,75,6
2025/1/2 17:20,03F2066S,03F2079S,41,79,1
2025/1/2 17:20,03F2066S,03F2079S,42,79,10
2025/1/2 17:20,03F2079S,03F2100S,42,75,7
2025/1/2 17:20,03F2079S,03F2100S,5,79,4
2025/1/2 17:25,03F2066S,03F2079S,5,77,6
2025/1/2 17:30,03F2078N,03F2066N,41,72,1
2025/1/2 17:30,03F2100N,03F2078N,42,79,6
2025/1/2 17:30,03F2066S,03F2079S,42,73,8
2025/1/2 17:30,03F2066S,03F2079S,5,75,9
2025/1/2 17:30,03F2153N,03F2125N,42,79,5
2025/1/2 17:30,03F2100S,03F2129S,5,79,4
2025/1/2 17:35,03F2100N,03F2078N,42,79,9
2025/1/2 17:35,03F2066S,03F2079S,42,79,14
2025/1/2 17:35,03F2066S,03F2079S,5,72,5
2025/1/2 17:35,03F2079S,03F2100S,41,79,1
2025/1/2 17:35,03F2079S,03F2100S,42,75,13
2025/1/2 17:35,03F2079S,03F2100S,5,75,3
2025/1/2 17:35,03F2100S,03F2129S,41,75,1
2025/1/2 17:35,03F2100S,03F2129S,42,79,10
2025/1/2 17:40,03F2078N,03F2066N,5,79,2
2025/1/2 17:40,03F2100N,03F2078N,5,77,4
